SUID;adjustedPValue_Bingo-astrocytoma-unique;description_Bingo-astrocytoma-unique;N_Bingo-astrocytoma-unique;name;nn_Bingo-astrocytoma-unique;nodeFillColor_Bingo-astrocytoma-unique;nodeFontSize_Bingo-astrocytoma-unique;nodeSize_Bingo-astrocytoma-unique;nodeType_Bingo-astrocytoma-unique;pValue_Bingo-astrocytoma-unique;selected;shared name;X_Bingo-astrocytoma-unique;xx_Bingo-astrocytoma-unique
148370;2.84E-01;meiotic cell cycle;14306;51321;103;0.546306736;14;3.464101615;ellipse;2.06E-01;false;51321;217;3
150931;2.84E-01;renal system development;14306;72001;103;0.546306736;14;3.464101615;ellipse;2.06E-01;false;72001;217;3
148437;2.88E-01;negative regulation of cell development;14306;10721;56;0.541253089;14;2.828427125;ellipse;2.09E-01;false;10721;217;2
148460;2.88E-01;pigment metabolic process;14306;42440;56;0.541253089;14;2.828427125;ellipse;2.09E-01;false;42440;217;2
149715;2.88E-01;fat cell differentiation;14306;45444;56;0.541253089;14;2.828427125;ellipse;2.09E-01;false;45444;217;2
149776;2.88E-01;negative regulation of leukocyte activation;14306;2695;56;0.541253089;14;2.828427125;ellipse;2.09E-01;false;2695;217;2
151573;2.89E-01;RNA localization;14306;6403;104;0.539506987;14;3.464101615;ellipse;2.10E-01;false;6403;217;3
154630;2.89E-01;protein homooligomerization;14306;51260;104;0.539506987;14;3.464101615;ellipse;2.10E-01;false;51260;217;3
148945;2.93E-01;alcohol metabolic process;14306;6066;433;0.533731633;14;6;ellipse;2.13E-01;false;6066;217;9
152446;2.94E-01;protein processing;14306;16485;105;0.531886085;14;3.464101615;ellipse;2.14E-01;false;16485;217;3
148807;2.94E-01;RNA metabolic process;14306;16070;966;0.531254629;14;8.485281374;ellipse;2.14E-01;false;16070;217;18
150582;2.94E-01;DNA catabolic process;14306;6308;57;0.531254629;14;2.828427125;ellipse;2.14E-01;false;6308;217;2
152537;2.94E-01;glycosaminoglycan metabolic process;14306;30203;57;0.531254629;14;2.828427125;ellipse;2.14E-01;false;30203;217;2
148851;2.94E-01;regulation of microtubule depolymerization;14306;31114;16;0.531073234;14;2;ellipse;2.17E-01;false;31114;217;1
149319;2.94E-01;negative regulation of microtubule depolymerization;14306;7026;16;0.531073234;14;2;ellipse;2.17E-01;false;7026;217;1
149495;2.94E-01;SMAD protein signal transduction;14306;60395;16;0.531073234;14;2;ellipse;2.17E-01;false;60395;217;1
149606;2.94E-01;positive regulation of muscle cell differentiation;14306;51149;16;0.531073234;14;2;ellipse;2.17E-01;false;51149;217;1
149620;2.94E-01;mitotic spindle organization;14306;7052;16;0.531073234;14;2;ellipse;2.17E-01;false;7052;217;1
149823;2.94E-01;response to isoquinoline alkaloid;14306;14072;16;0.531073234;14;2;ellipse;2.17E-01;false;14072;217;1
149928;2.94E-01;regulation of bone resorption;14306;45124;16;0.531073234;14;2;ellipse;2.17E-01;false;45124;217;1
150515;2.94E-01;peptide hormone processing;14306;16486;16;0.531073234;14;2;ellipse;2.17E-01;false;16486;217;1
150640;2.94E-01;cartilage condensation;14306;1502;16;0.531073234;14;2;ellipse;2.17E-01;false;1502;217;1
150656;2.94E-01;auditory receptor cell differentiation;14306;42491;16;0.531073234;14;2;ellipse;2.17E-01;false;42491;217;1
150820;2.94E-01;artery morphogenesis;14306;48844;16;0.531073234;14;2;ellipse;2.17E-01;false;48844;217;1
151005;2.94E-01;neuron apoptosis;14306;51402;16;0.531073234;14;2;ellipse;2.17E-01;false;51402;217;1
151008;2.94E-01;reproductive behavior;14306;19098;16;0.531073234;14;2;ellipse;2.17E-01;false;19098;217;1
151132;2.94E-01;regulation of bone remodeling;14306;46850;16;0.531073234;14;2;ellipse;2.17E-01;false;46850;217;1
151525;2.94E-01;response to morphine;14306;43278;16;0.531073234;14;2;ellipse;2.17E-01;false;43278;217;1
151652;2.94E-01;2-oxoglutarate metabolic process;14306;6103;16;0.531073234;14;2;ellipse;2.17E-01;false;6103;217;1
152127;2.94E-01;negative regulation of insulin secretion;14306;46676;16;0.531073234;14;2;ellipse;2.17E-01;false;46676;217;1
152432;2.94E-01;plasma membrane organization;14306;7009;16;0.531073234;14;2;ellipse;2.17E-01;false;7009;217;1
152675;2.94E-01;autophagic vacuole assembly;14306;45;16;0.531073234;14;2;ellipse;2.17E-01;false;45;217;1
152928;2.94E-01;response to cadmium ion;14306;46686;16;0.531073234;14;2;ellipse;2.17E-01;false;46686;217;1
152945;2.94E-01;chondroitin sulfate metabolic process;14306;30204;16;0.531073234;14;2;ellipse;2.17E-01;false;30204;217;1
152968;2.94E-01;response to interferon-gamma;14306;34341;16;0.531073234;14;2;ellipse;2.17E-01;false;34341;217;1
153078;2.94E-01;endosome to lysosome transport;14306;8333;16;0.531073234;14;2;ellipse;2.17E-01;false;8333;217;1
153995;2.94E-01;negative regulation of fat cell differentiation;14306;45599;16;0.531073234;14;2;ellipse;2.17E-01;false;45599;217;1
149150;2.95E-01;regulation of ion transport;14306;43269;106;0.530415871;14;3.464101615;ellipse;2.17E-01;false;43269;217;3
149038;2.97E-01;response to calcium ion;14306;51592;58;0.526764501;14;2.828427125;ellipse;2.20E-01;false;51592;217;2
149504;2.97E-01;neuron migration;14306;1764;58;0.526764501;14;2.828427125;ellipse;2.20E-01;false;1764;217;2
149877;2.97E-01;cell growth;14306;16049;58;0.526764501;14;2.828427125;ellipse;2.20E-01;false;16049;217;2
149049;2.98E-01;negative regulation of protein metabolic process;14306;51248;212;0.526293672;14;4.472135955;ellipse;2.20E-01;false;51248;217;5
150517;2.99E-01;carbohydrate catabolic process;14306;16052;107;0.523707502;14;3.464101615;ellipse;2.21E-01;false;16052;217;3
149828;3.04E-01;regulation of fatty acid metabolic process;14306;19217;59;0.517452831;14;2.828427125;ellipse;2.25E-01;false;19217;217;2
150049;3.04E-01;regulation of leukocyte mediated immunity;14306;2703;59;0.517452831;14;2.828427125;ellipse;2.25E-01;false;2703;217;2
150071;3.04E-01;proton transport;14306;15992;59;0.517452831;14;2.828427125;ellipse;2.25E-01;false;15992;217;2
150776;3.04E-01;maintenance of protein location in cell;14306;32507;59;0.517452831;14;2.828427125;ellipse;2.25E-01;false;32507;217;2
151240;3.04E-01;lipoprotein biosynthetic process;14306;42158;59;0.517452831;14;2.828427125;ellipse;2.25E-01;false;42158;217;2
148478;3.05E-01;branched chain family amino acid metabolic process;14306;9081;17;0.516136817;14;2;ellipse;2.29E-01;false;9081;217;1
148521;3.05E-01;histone deacetylation;14306;16575;17;0.516136817;14;2;ellipse;2.29E-01;false;16575;217;1
148569;3.05E-01;negative regulation of calcium ion transport;14306;51926;17;0.516136817;14;2;ellipse;2.29E-01;false;51926;217;1
148617;3.05E-01;generation of neurons in the forebrain;14306;21872;17;0.516136817;14;2;ellipse;2.29E-01;false;21872;217;1
148755;3.05E-01;branching involved in salivary gland morphogenesis;14306;60445;17;0.516136817;14;2;ellipse;2.29E-01;false;60445;217;1
148848;3.05E-01;protein K63-linked ubiquitination;14306;70534;17;0.516136817;14;2;ellipse;2.29E-01;false;70534;217;1
149129;3.05E-01;negative regulation of ossification;14306;30279;17;0.516136817;14;2;ellipse;2.29E-01;false;30279;217;1
149297;3.05E-01;negative regulation of peptide hormone secretion;14306;90278;17;0.516136817;14;2;ellipse;2.29E-01;false;90278;217;1
149389;3.05E-01;protein monoubiquitination;14306;6513;17;0.516136817;14;2;ellipse;2.29E-01;false;6513;217;1
149391;3.05E-01;cerebral cortex cell migration;14306;21795;17;0.516136817;14;2;ellipse;2.29E-01;false;21795;217;1
149508;3.05E-01;maternal placenta development;14306;1893;17;0.516136817;14;2;ellipse;2.29E-01;false;1893;217;1
150177;3.05E-01;response to ATP;14306;33198;17;0.516136817;14;2;ellipse;2.29E-01;false;33198;217;1
150691;3.05E-01;positive regulation of pathway-restricted SMAD protein phosphorylation;14306;10862;17;0.516136817;14;2;ellipse;2.29E-01;false;10862;217;1
150880;3.05E-01;maternal process involved in female pregnancy;14306;60135;17;0.516136817;14;2;ellipse;2.29E-01;false;60135;217;1
150891;3.05E-01;negative regulation of insulin receptor signaling pathway;14306;46627;17;0.516136817;14;2;ellipse;2.29E-01;false;46627;217;1
151827;3.05E-01;negative regulation of endocytosis;14306;45806;17;0.516136817;14;2;ellipse;2.29E-01;false;45806;217;1
152457;3.05E-01;endosome organization;14306;7032;17;0.516136817;14;2;ellipse;2.29E-01;false;7032;217;1
152870;3.05E-01;response to copper ion;14306;46688;17;0.516136817;14;2;ellipse;2.29E-01;false;46688;217;1
152936;3.05E-01;cellular protein complex disassembly;14306;43624;17;0.516136817;14;2;ellipse;2.29E-01;false;43624;217;1
153019;3.05E-01;lipid storage;14306;19915;17;0.516136817;14;2;ellipse;2.29E-01;false;19915;217;1
153573;3.05E-01;negative regulation of osteoblast differentiation;14306;45668;17;0.516136817;14;2;ellipse;2.29E-01;false;45668;217;1
153785;3.05E-01;reverse cholesterol transport;14306;43691;17;0.516136817;14;2;ellipse;2.29E-01;false;43691;217;1
153818;3.05E-01;protein complex disassembly;14306;43241;17;0.516136817;14;2;ellipse;2.29E-01;false;43241;217;1
154377;3.05E-01;response to vitamin D;14306;33280;17;0.516136817;14;2;ellipse;2.29E-01;false;33280;217;1
155008;3.05E-01;face development;14306;60324;17;0.516136817;14;2;ellipse;2.29E-01;false;60324;217;1
151106;3.06E-01;pattern specification process;14306;7389;271;0.514556809;14;4.898979486;ellipse;2.30E-01;false;7389;217;6
148780;3.07E-01;embryonic skeletal system morphogenesis;14306;48704;60;0.513154445;14;2.828427125;ellipse;2.31E-01;false;48704;217;2
150440;3.07E-01;ureteric bud development;14306;1657;60;0.513154445;14;2.828427125;ellipse;2.31E-01;false;1657;217;2
149744;3.07E-01;monosaccharide metabolic process;14306;5996;216;0.513005256;14;4.472135955;ellipse;2.31E-01;false;5996;217;5
148675;3.10E-01;hormone metabolic process;14306;42445;110;0.508988272;14;3.464101615;ellipse;2.33E-01;false;42445;217;3
152656;3.10E-01;microtubule-based movement;14306;7018;110;0.508988272;14;3.464101615;ellipse;2.33E-01;false;7018;217;3
149661;3.13E-01;regulation of actin polymerization or depolymerization;14306;8064;61;0.504075774;14;2.828427125;ellipse;2.36E-01;false;8064;217;2
150070;3.13E-01;hydrogen transport;14306;6818;61;0.504075774;14;2.828427125;ellipse;2.36E-01;false;6818;217;2
153103;3.13E-01;male gonad development;14306;8584;61;0.504075774;14;2.828427125;ellipse;2.36E-01;false;8584;217;2
148678;3.14E-01;negative regulation of peptide secretion;14306;2792;18;0.502766753;14;2;ellipse;2.41E-01;false;2792;217;1
148791;3.14E-01;neuromuscular junction development;14306;7528;18;0.502766753;14;2;ellipse;2.41E-01;false;7528;217;1
148893;3.14E-01;peptidyl-lysine modification;14306;18205;18;0.502766753;14;2;ellipse;2.41E-01;false;18205;217;1
149109;3.14E-01;positive regulation of leukocyte mediated cytotoxicity;14306;1912;18;0.502766753;14;2;ellipse;2.41E-01;false;1912;217;1
149269;3.14E-01;artery development;14306;60840;18;0.502766753;14;2;ellipse;2.41E-01;false;60840;217;1
149289;3.14E-01;T cell homeostasis;14306;43029;18;0.502766753;14;2;ellipse;2.41E-01;false;43029;217;1
149588;3.14E-01;negative regulation of lipid biosynthetic process;14306;51055;18;0.502766753;14;2;ellipse;2.41E-01;false;51055;217;1
149636;3.14E-01;mRNA 3'-end processing;14306;31124;18;0.502766753;14;2;ellipse;2.41E-01;false;31124;217;1
149778;3.14E-01;gene silencing by miRNA;14306;35195;18;0.502766753;14;2;ellipse;2.41E-01;false;35195;217;1
149919;3.14E-01;positive regulation of transcription factor import into nucleus;14306;42993;18;0.502766753;14;2;ellipse;2.41E-01;false;42993;217;1
149970;3.14E-01;regulation of excitatory postsynaptic membrane potential;14306;60079;18;0.502766753;14;2;ellipse;2.41E-01;false;60079;217;1
150375;3.14E-01;regulation of DNA-dependent DNA replication;14306;90329;18;0.502766753;14;2;ellipse;2.41E-01;false;90329;217;1
150377;3.14E-01;inositol metabolic process;14306;6020;18;0.502766753;14;2;ellipse;2.41E-01;false;6020;217;1
150549;3.14E-01;response to corticosterone stimulus;14306;51412;18;0.502766753;14;2;ellipse;2.41E-01;false;51412;217;1
150583;3.14E-01;DNA catabolic process, endonucleolytic;14306;737;18;0.502766753;14;2;ellipse;2.41E-01;false;737;217;1
150622;3.14E-01;acid secretion;14306;46717;18;0.502766753;14;2;ellipse;2.41E-01;false;46717;217;1
150777;3.14E-01;cytoplasmic sequestering of protein;14306;51220;18;0.502766753;14;2;ellipse;2.41E-01;false;51220;217;1
150978;3.14E-01;regulation of natural killer cell mediated immunity;14306;2715;18;0.502766753;14;2;ellipse;2.41E-01;false;2715;217;1
150979;3.14E-01;regulation of natural killer cell mediated cytotoxicity;14306;42269;18;0.502766753;14;2;ellipse;2.41E-01;false;42269;217;1
151028;3.14E-01;neuron death;14306;70997;18;0.502766753;14;2;ellipse;2.41E-01;false;70997;217;1
151545;3.14E-01;eye photoreceptor cell development;14306;42462;18;0.502766753;14;2;ellipse;2.41E-01;false;42462;217;1
151615;3.14E-01;positive regulation of DNA repair;14306;45739;18;0.502766753;14;2;ellipse;2.41E-01;false;45739;217;1
151975;3.14E-01;regulated secretory pathway;14306;45055;18;0.502766753;14;2;ellipse;2.41E-01;false;45055;217;1
152047;3.14E-01;DNA fragmentation involved in apoptotic nuclear change;14306;6309;18;0.502766753;14;2;ellipse;2.41E-01;false;6309;217;1
152083;3.14E-01;negative regulation of transporter activity;14306;32410;18;0.502766753;14;2;ellipse;2.41E-01;false;32410;217;1
153787;3.14E-01;retina morphogenesis in camera-type eye;14306;60042;18;0.502766753;14;2;ellipse;2.41E-01;false;60042;217;1
154091;3.14E-01;microtubule bundle formation;14306;1578;18;0.502766753;14;2;ellipse;2.41E-01;false;1578;217;1
154551;3.14E-01;spindle assembly;14306;51225;18;0.502766753;14;2;ellipse;2.41E-01;false;51225;217;1
150288;3.15E-01;negative regulation of cell activation;14306;50866;62;0.501023918;14;2.828427125;ellipse;2.42E-01;false;50866;217;2
150352;3.15E-01;liver development;14306;1889;62;0.501023918;14;2.828427125;ellipse;2.42E-01;false;1889;217;2
150812;3.15E-01;negative regulation of cytoskeleton organization;14306;51494;62;0.501023918;14;2.828427125;ellipse;2.42E-01;false;51494;217;2
153458;3.15E-01;detection of abiotic stimulus;14306;9582;62;0.501023918;14;2.828427125;ellipse;2.42E-01;false;9582;217;2
149202;3.19E-01;glycerolipid metabolic process;14306;46486;166;0.496370344;14;4;ellipse;2.45E-01;false;46486;217;4
149068;3.22E-01;regulation of axonogenesis;14306;50770;63;0.492374211;14;2.828427125;ellipse;2.48E-01;false;50770;217;2
149342;3.22E-01;keratinocyte differentiation;14306;30216;63;0.492374211;14;2.828427125;ellipse;2.48E-01;false;30216;217;2
149963;3.22E-01;hexose catabolic process;14306;19320;63;0.492374211;14;2.828427125;ellipse;2.48E-01;false;19320;217;2
151798;3.22E-01;hepaticobiliary system development;14306;61008;63;0.492374211;14;2.828427125;ellipse;2.48E-01;false;61008;217;2
152071;3.22E-01;regulation of actin filament length;14306;30832;63;0.492374211;14;2.828427125;ellipse;2.48E-01;false;30832;217;2
148374;3.24E-01;positive regulation of developmental growth;14306;48639;19;0.48948461;14;2;ellipse;2.52E-01;false;48639;217;1
148563;3.24E-01;membrane protein proteolysis;14306;33619;19;0.48948461;14;2;ellipse;2.52E-01;false;33619;217;1
148878;3.24E-01;regulation of steroid hormone receptor signaling pathway;14306;33143;19;0.48948461;14;2;ellipse;2.52E-01;false;33143;217;1
149047;3.24E-01;male genitalia development;14306;30539;19;0.48948461;14;2;ellipse;2.52E-01;false;30539;217;1
149813;3.24E-01;alkene biosynthetic process;14306;43450;19;0.48948461;14;2;ellipse;2.52E-01;false;43450;217;1
149814;3.24E-01;leukotriene biosynthetic process;14306;19370;19;0.48948461;14;2;ellipse;2.52E-01;false;19370;217;1
149826;3.24E-01;intermediate filament cytoskeleton organization;14306;45104;19;0.48948461;14;2;ellipse;2.52E-01;false;45104;217;1
150017;3.24E-01;regulation of synaptic transmission, GABAergic;14306;32228;19;0.48948461;14;2;ellipse;2.52E-01;false;32228;217;1
150181;3.24E-01;negative regulation of transcription factor import into nucleus;14306;42992;19;0.48948461;14;2;ellipse;2.52E-01;false;42992;217;1
150350;3.24E-01;cerebellum morphogenesis;14306;21587;19;0.48948461;14;2;ellipse;2.52E-01;false;21587;217;1
150473;3.24E-01;negative regulation of immune effector process;14306;2698;19;0.48948461;14;2;ellipse;2.52E-01;false;2698;217;1
150587;3.24E-01;alpha-beta T cell activation;14306;46631;19;0.48948461;14;2;ellipse;2.52E-01;false;46631;217;1
151097;3.24E-01;negative regulation of microtubule polymerization or depolymerization;14306;31111;19;0.48948461;14;2;ellipse;2.52E-01;false;31111;217;1
151527;3.24E-01;regulation of tissue remodeling;14306;34103;19;0.48948461;14;2;ellipse;2.52E-01;false;34103;217;1
151536;3.24E-01;blastocyst formation;14306;1825;19;0.48948461;14;2;ellipse;2.52E-01;false;1825;217;1
151836;3.24E-01;developmental growth involved in morphogenesis;14306;60560;19;0.48948461;14;2;ellipse;2.52E-01;false;60560;217;1
152065;3.24E-01;lymphocyte activation involved in immune response;14306;2285;19;0.48948461;14;2;ellipse;2.52E-01;false;2285;217;1
152258;3.24E-01;hair follicle morphogenesis;14306;31069;19;0.48948461;14;2;ellipse;2.52E-01;false;31069;217;1
152303;3.24E-01;induction of an organ;14306;1759;19;0.48948461;14;2;ellipse;2.52E-01;false;1759;217;1
152374;3.24E-01;positive regulation of Wnt receptor signaling pathway;14306;30177;19;0.48948461;14;2;ellipse;2.52E-01;false;30177;217;1
153318;3.24E-01;protein amino acid ADP-ribosylation;14306;6471;19;0.48948461;14;2;ellipse;2.52E-01;false;6471;217;1
155322;3.24E-01;retrograde transport, endosome to Golgi;14306;42147;19;0.48948461;14;2;ellipse;2.52E-01;false;42147;217;1
148347;3.25E-01;negative regulation of gene-specific transcription from RNA polymerase II promoter;14306;10553;64;0.487664778;14;2.828427125;ellipse;2.53E-01;false;10553;217;2
152445;3.26E-01;protein maturation;14306;51604;115;0.487291708;14;3.464101615;ellipse;2.54E-01;false;51604;217;3
149802;3.31E-01;nucleobase, nucleoside, nucleotide and nucleic acid transport;14306;15931;116;0.480580517;14;3.464101615;ellipse;2.58E-01;false;15931;217;3
149858;3.32E-01;regulation of protein import into nucleus;14306;42306;65;0.479421678;14;2.828427125;ellipse;2.59E-01;false;42306;217;2
150090;3.32E-01;feeding behavior;14306;7631;65;0.479421678;14;2.828427125;ellipse;2.59E-01;false;7631;217;2
150308;3.32E-01;regulation of protein secretion;14306;50708;65;0.479421678;14;2.828427125;ellipse;2.59E-01;false;50708;217;2
150585;3.32E-01;oxygen and reactive oxygen species metabolic process;14306;6800;65;0.479421678;14;2.828427125;ellipse;2.59E-01;false;6800;217;2
148464;3.35E-01;negative regulation of G-protein coupled receptor protein signaling pathway;14306;45744;20;0.475131097;14;2;ellipse;2.64E-01;false;45744;217;1
149065;3.35E-01;regulation of erythrocyte differentiation;14306;45646;20;0.475131097;14;2;ellipse;2.64E-01;false;45646;217;1
149275;3.35E-01;bone remodeling;14306;46849;20;0.475131097;14;2;ellipse;2.64E-01;false;46849;217;1
149571;3.35E-01;response to tumor necrosis factor;14306;34612;20;0.475131097;14;2;ellipse;2.64E-01;false;34612;217;1
149574;3.35E-01;oocyte development;14306;48599;20;0.475131097;14;2;ellipse;2.64E-01;false;48599;217;1
150125;3.35E-01;detection of stimulus;14306;51606;117;0.475131097;14;3.464101615;ellipse;2.62E-01;false;51606;217;3
150346;3.35E-01;telencephalon cell migration;14306;22029;20;0.475131097;14;2;ellipse;2.64E-01;false;22029;217;1
150546;3.35E-01;endothelial cell differentiation;14306;45446;20;0.475131097;14;2;ellipse;2.64E-01;false;45446;217;1
151190;3.35E-01;chondroitin sulfate proteoglycan metabolic process;14306;50654;20;0.475131097;14;2;ellipse;2.64E-01;false;50654;217;1
151425;3.35E-01;G2/M transition DNA damage checkpoint;14306;31572;20;0.475131097;14;2;ellipse;2.64E-01;false;31572;217;1
152091;3.35E-01;positive regulation of myeloid leukocyte differentiation;14306;2763;20;0.475131097;14;2;ellipse;2.64E-01;false;2763;217;1
153942;3.35E-01;dopamine metabolic process;14306;42417;20;0.475131097;14;2;ellipse;2.64E-01;false;42417;217;1
154012;3.35E-01;response to amphetamine;14306;1975;20;0.475131097;14;2;ellipse;2.64E-01;false;1975;217;1
154079;3.35E-01;regulation of phagocytosis;14306;50764;20;0.475131097;14;2;ellipse;2.64E-01;false;50764;217;1
154464;3.35E-01;peptidyl-threonine phosphorylation;14306;18107;20;0.475131097;14;2;ellipse;2.64E-01;false;18107;217;1
149745;3.35E-01;monosaccharide catabolic process;14306;46365;66;0.474405455;14;2.828427125;ellipse;2.65E-01;false;46365;217;2
149853;3.35E-01;ear morphogenesis;14306;42471;66;0.474405455;14;2.828427125;ellipse;2.65E-01;false;42471;217;2
150166;3.35E-01;maintenance of location in cell;14306;51651;66;0.474405455;14;2.828427125;ellipse;2.65E-01;false;51651;217;2
150385;3.35E-01;gene silencing;14306;16458;66;0.474405455;14;2.828427125;ellipse;2.65E-01;false;16458;217;2
150653;3.35E-01;regulation of protein polymerization;14306;32271;66;0.474405455;14;2.828427125;ellipse;2.65E-01;false;32271;217;2
153723;3.36E-01;cation homeostasis;14306;55080;285;0.473828287;14;4.898979486;ellipse;2.65E-01;false;55080;217;6
149639;3.42E-01;camera-type eye development;14306;43010;119;0.46598398;14;3.464101615;ellipse;2.70E-01;false;43010;217;3
150237;3.42E-01;aminoglycan metabolic process;14306;6022;67;0.465899699;14;2.828427125;ellipse;2.70E-01;false;6022;217;2
148425;3.44E-01;oocyte differentiation;14306;9994;21;0.463723732;14;2;ellipse;2.75E-01;false;9994;217;1
148475;3.44E-01;regulation of pathway-restricted SMAD protein phosphorylation;14306;60393;21;0.463723732;14;2;ellipse;2.75E-01;false;60393;217;1
148829;3.44E-01;negative regulation of cytokine biosynthetic process;14306;42036;21;0.463723732;14;2;ellipse;2.75E-01;false;42036;217;1
149169;3.44E-01;negative regulation of homeostatic process;14306;32845;21;0.463723732;14;2;ellipse;2.75E-01;false;32845;217;1
149476;3.44E-01;cytosolic calcium ion transport;14306;60401;21;0.463723732;14;2;ellipse;2.75E-01;false;60401;217;1
149841;3.44E-01;aminoglycan catabolic process;14306;6026;21;0.463723732;14;2;ellipse;2.75E-01;false;6026;217;1
149855;3.44E-01;intermediate filament-based process;14306;45103;21;0.463723732;14;2;ellipse;2.75E-01;false;45103;217;1
149907;3.44E-01;forebrain cell migration;14306;21885;21;0.463723732;14;2;ellipse;2.75E-01;false;21885;217;1
150029;3.44E-01;positive regulation of protein polymerization;14306;32273;21;0.463723732;14;2;ellipse;2.75E-01;false;32273;217;1
150225;3.44E-01;regulation of insulin receptor signaling pathway;14306;46626;21;0.463723732;14;2;ellipse;2.75E-01;false;46626;217;1
150402;3.44E-01;heart process;14306;3015;21;0.463723732;14;2;ellipse;2.75E-01;false;3015;217;1
150403;3.44E-01;heart contraction;14306;60047;21;0.463723732;14;2;ellipse;2.75E-01;false;60047;217;1
150426;3.44E-01;regulation of interleukin-12 production;14306;32655;21;0.463723732;14;2;ellipse;2.75E-01;false;32655;217;1
150525;3.44E-01;negative regulation of blood pressure;14306;45776;21;0.463723732;14;2;ellipse;2.75E-01;false;45776;217;1
151437;3.44E-01;regulation of defense response to virus;14306;50688;21;0.463723732;14;2;ellipse;2.75E-01;false;50688;217;1
151544;3.44E-01;photoreceptor cell development;14306;42461;21;0.463723732;14;2;ellipse;2.75E-01;false;42461;217;1
151753;3.44E-01;virus-host interaction;14306;19048;21;0.463723732;14;2;ellipse;2.75E-01;false;19048;217;1
151932;3.44E-01;long-chain fatty acid transport;14306;15909;21;0.463723732;14;2;ellipse;2.75E-01;false;15909;217;1
152394;3.44E-01;Golgi organization;14306;7030;21;0.463723732;14;2;ellipse;2.75E-01;false;7030;217;1
152648;3.44E-01;negative regulation of protein import into nucleus;14306;42308;21;0.463723732;14;2;ellipse;2.75E-01;false;42308;217;1
153718;3.44E-01;negative regulation of caspase activity;14306;43154;21;0.463723732;14;2;ellipse;2.75E-01;false;43154;217;1
154139;3.44E-01;nucleotide-excision repair, DNA damage removal;14306;718;21;0.463723732;14;2;ellipse;2.75E-01;false;718;217;1
155147;3.44E-01;regulation of interleukin-8 production;14306;32677;21;0.463723732;14;2;ellipse;2.75E-01;false;32677;217;1
151258;3.44E-01;ion homeostasis;14306;50801;406;0.462847044;14;5.656854249;ellipse;2.75E-01;false;50801;217;8
149926;3.45E-01;positive regulation of peptidase activity;14306;10952;68;0.462710432;14;2.828427125;ellipse;2.76E-01;false;10952;217;2
150019;3.45E-01;positive regulation of caspase activity;14306;43280;68;0.462710432;14;2.828427125;ellipse;2.76E-01;false;43280;217;2
151846;3.45E-01;epidermal cell differentiation;14306;9913;68;0.462710432;14;2.828427125;ellipse;2.76E-01;false;9913;217;2
148816;3.46E-01;sexual reproduction;14306;19953;466;0.461462464;14;6;ellipse;2.77E-01;false;19953;217;9
152175;3.47E-01;regulation of protein ubiquitination;14306;31396;121;0.459356119;14;3.464101615;ellipse;2.78E-01;false;31396;217;3
153271;3.51E-01;maintenance of protein location;14306;45185;69;0.454570316;14;2.828427125;ellipse;2.82E-01;false;45185;217;2
148949;3.52E-01;phospholipid catabolic process;14306;9395;22;0.453193864;14;2;ellipse;2.86E-01;false;9395;217;1
148955;3.52E-01;regulation of synapse structure and activity;14306;50803;22;0.453193864;14;2;ellipse;2.86E-01;false;50803;217;1
148972;3.52E-01;regulation of epidermis development;14306;45682;22;0.453193864;14;2;ellipse;2.86E-01;false;45682;217;1
149112;3.52E-01;regulation of histone modification;14306;31056;22;0.453193864;14;2;ellipse;2.86E-01;false;31056;217;1
149183;3.52E-01;mammary gland duct morphogenesis;14306;60603;22;0.453193864;14;2;ellipse;2.86E-01;false;60603;217;1
149321;3.52E-01;positive regulation of cell killing;14306;31343;22;0.453193864;14;2;ellipse;2.86E-01;false;31343;217;1
149751;3.52E-01;response to tropane;14306;14073;22;0.453193864;14;2;ellipse;2.86E-01;false;14073;217;1
149830;3.52E-01;small GTPase mediated signal transduction;14306;7264;292;0.453193864;14;4.898979486;ellipse;2.83E-01;false;7264;217;6
149850;3.52E-01;anterior/posterior axis specification;14306;9948;22;0.453193864;14;2;ellipse;2.86E-01;false;9948;217;1
149909;3.52E-01;regulation of postsynaptic membrane potential;14306;60078;22;0.453193864;14;2;ellipse;2.86E-01;false;60078;217;1
150175;3.52E-01;somatic diversification of immune receptors via germline recombination within a single locus;14306;2562;22;0.453193864;14;2;ellipse;2.86E-01;false;2562;217;1
150284;3.52E-01;lung morphogenesis;14306;60425;22;0.453193864;14;2;ellipse;2.86E-01;false;60425;217;1
150386;3.52E-01;chromatin silencing;14306;6342;22;0.453193864;14;2;ellipse;2.86E-01;false;6342;217;1
150655;3.52E-01;inner ear receptor cell differentiation;14306;60113;22;0.453193864;14;2;ellipse;2.86E-01;false;60113;217;1
150703;3.52E-01;posttranscriptional gene silencing by RNA;14306;35194;22;0.453193864;14;2;ellipse;2.86E-01;false;35194;217;1
151124;3.52E-01;somatic cell DNA recombination;14306;16444;22;0.453193864;14;2;ellipse;2.86E-01;false;16444;217;1
151151;3.52E-01;regulation of cytokine-mediated signaling pathway;14306;1959;22;0.453193864;14;2;ellipse;2.86E-01;false;1959;217;1
151237;3.52E-01;regulation of vasodilation;14306;42312;22;0.453193864;14;2;ellipse;2.86E-01;false;42312;217;1
151492;3.52E-01;endothelium development;14306;3158;22;0.453193864;14;2;ellipse;2.86E-01;false;3158;217;1
