SUID;adjustedPValue_Bingo-gbm-unique;description_Bingo-gbm-unique;N_Bingo-gbm-unique;name;nn_Bingo-gbm-unique;nodeFillColor_Bingo-gbm-unique;nodeFontSize_Bingo-gbm-unique;nodeSize_Bingo-gbm-unique;nodeType_Bingo-gbm-unique;pValue_Bingo-gbm-unique;selected;shared name;X_Bingo-gbm-unique;xx_Bingo-gbm-unique
116163;2.12E-06;microtubule cytoskeleton organization;14305;226;145;5.672886397;14;11.13552873;ellipse;1.09E-07;false;226;1087;31
116528;2.16E-06;homeostasis of number of cells;14305;48872;95;5.66606078;14;9.797958971;ellipse;1.11E-07;false;48872;1087;24
115459;2.73E-06;positive regulation of gene expression;14305;10628;603;5.564521255;14;18.11077028;ellipse;1.41E-07;false;10628;1087;82
111134;2.90E-06;actin cytoskeleton organization;14305;30036;235;5.537919505;14;12.9614814;ellipse;1.51E-07;false;30036;1087;42
114704;3.25E-06;regulation of intracellular transport;14305;32386;97;5.487964422;14;9.797958971;ellipse;1.70E-07;false;32386;1087;24
118138;3.69E-06;induction of apoptosis;14305;6917;315;5.433064043;14;14.28285686;ellipse;1.94E-07;false;6917;1087;51
111413;3.82E-06;positive regulation of organelle organization;14305;10638;91;5.417445656;14;9.591663047;ellipse;2.02E-07;false;10638;1087;23
112358;3.93E-06;negative regulation of cell proliferation;14305;8285;379;5.405285687;14;15.23154621;ellipse;2.09E-07;false;8285;1087;58
114226;3.95E-06;positive regulation of phosphate metabolic process;14305;45937;134;5.403747287;14;10.77032961;ellipse;2.12E-07;false;45937;1087;29
117479;3.95E-06;positive regulation of phosphorus metabolic process;14305;10562;134;5.403747287;14;10.77032961;ellipse;2.12E-07;false;10562;1087;29
118931;3.99E-06;induction of programmed cell death;14305;12502;316;5.39920805;14;14.28285686;ellipse;2.15E-07;false;12502;1087;51
115485;4.28E-06;negative regulation of gene expression;14305;10629;551;5.36876133;14;17.43559577;ellipse;2.32E-07;false;10629;1087;76
117984;4.28E-06;response to endogenous stimulus;14305;9719;493;5.36876133;14;16.73320053;ellipse;2.33E-07;false;9719;1087;70
112569;4.74E-06;regulation of signal transduction;14305;9966;773;5.324095777;14;19.79898987;ellipse;2.59E-07;false;9966;1087;98
111446;5.81E-06;positive regulation of transcription;14305;45941;575;5.235737459;14;17.66352173;ellipse;3.19E-07;false;45941;1087;78
112426;6.11E-06;spindle organization;14305;7051;49;5.214229915;14;8;ellipse;3.37E-07;false;7051;1087;16
110980;6.34E-06;response to hormone stimulus;14305;9725;441;5.19805697;14;16;ellipse;3.53E-07;false;9725;1087;64
114572;6.34E-06;regulation of signaling process;14305;23051;778;5.19805697;14;19.79898987;ellipse;3.51E-07;false;23051;1087;98
112405;6.80E-06;regulation of protein complex assembly;14305;43254;94;5.167204877;14;9.591663047;ellipse;3.81E-07;false;43254;1087;23
114633;7.94E-06;mRNA metabolic process;14305;16071;369;5.100057678;14;14.96662955;ellipse;4.48E-07;false;16071;1087;56
114951;7.94E-06;positive regulation of phosphorylation;14305;42327;131;5.100057678;14;10.58300524;ellipse;4.48E-07;false;42327;1087;28
114917;1.06E-05;DNA integrity checkpoint;14305;31570;63;4.975185894;14;8.485281374;ellipse;6.00E-07;false;31570;1087;18
113507;1.08E-05;microtubule-based process;14305;7017;247;4.967474014;14;12.9614814;ellipse;6.14E-07;false;7017;1087;42
113974;1.11E-05;cellular localization;14305;51641;977;4.953887639;14;21.54065923;ellipse;6.36E-07;false;51641;1087;116
114637;1.16E-05;cellular response to peptide hormone stimulus;14305;71375;83;4.934495155;14;9.16515139;ellipse;6.68E-07;false;71375;1087;21
116615;1.19E-05;regulation of cellular component size;14305;32535;283;4.924877321;14;13.56465997;ellipse;6.86E-07;false;32535;1087;46
111977;1.21E-05;regulation of DNA binding;14305;51101;157;4.916945371;14;11.13552873;ellipse;7.02E-07;false;51101;1087;31
116054;1.27E-05;cell death;14305;8219;698;4.895568033;14;18.86796226;ellipse;7.40E-07;false;8219;1087;89
112284;1.39E-05;regulation of cell communication;14305;10646;1154;4.858150244;14;22.97825059;ellipse;8.10E-07;false;10646;1087;132
111527;1.48E-05;positive regulation of protein amino acid phosphorylation;14305;1934;120;4.829099215;14;10.19803903;ellipse;8.70E-07;false;1934;1087;26
113554;1.69E-05;regulation of transcription regulator activity;14305;90046;136;4.772189167;14;10.58300524;ellipse;1.00E-06;false;90046;1087;28
114384;1.69E-05;regulation of transcription factor activity;14305;51090;136;4.772189167;14;10.58300524;ellipse;1.00E-06;false;51090;1087;28
115109;1.69E-05;death;14305;16265;703;4.771384011;14;18.86796226;ellipse;1.01E-06;false;16265;1087;89
114055;1.83E-05;negative regulation of transcription;14305;16481;494;4.737333405;14;16.4924225;ellipse;1.09E-06;false;16481;1087;68
113699;2.02E-05;aging;14305;7568;145;4.695512673;14;10.77032961;ellipse;1.21E-06;false;7568;1087;29
111523;2.06E-05;cellular response to hormone stimulus;14305;32870;161;4.686699569;14;11.13552873;ellipse;1.24E-06;false;32870;1087;31
111477;2.47E-05;multicellular organismal development;14305;7275;2972;4.607004154;14;33.9411255;ellipse;1.49E-06;false;7275;1087;288
112006;2.52E-05;regulation of actin cytoskeleton organization;14305;32956;94;4.599231373;14;9.38083152;ellipse;1.53E-06;false;32956;1087;22
113259;2.52E-05;mammary gland development;14305;30879;87;4.597914258;14;9.16515139;ellipse;1.54E-06;false;30879;1087;21
112595;2.77E-05;anatomical structure formation involved in morphogenesis;14305;48646;375;4.558017683;14;14.83239697;ellipse;1.69E-06;false;48646;1087;55
113936;2.78E-05;chromatin organization;14305;6325;413;4.555672745;14;15.3622915;ellipse;1.71E-06;false;6325;1087;59
114293;2.92E-05;double-strand break repair;14305;6302;61;4.534069645;14;8.246211251;ellipse;1.80E-06;false;6302;1087;17
112897;3.42E-05;regulation of peptidase activity;14305;52547;103;4.466421157;14;9.591663047;ellipse;2.13E-06;false;52547;1087;23
115543;3.42E-05;regulation of DNA-dependent DNA replication;14305;90329;18;4.466421157;14;6;ellipse;2.12E-06;false;90329;1087;9
112988;3.44E-05;ribosomal small subunit biogenesis;14305;42274;14;4.463192901;14;5.656854249;ellipse;2.15E-06;false;42274;1087;8
113446;3.46E-05;regulation of transcription from RNA polymerase II promoter;14305;6357;747;4.460738917;14;19.18332609;ellipse;2.17E-06;false;6357;1087;92
114601;3.57E-05;intracellular transport;14305;46907;665;4.447866422;14;18.33030278;ellipse;2.25E-06;false;46907;1087;84
111400;4.05E-05;positive regulation of signaling pathway;14305;35468;380;4.392236905;14;14.83239697;ellipse;2.56E-06;false;35468;1087;55
113000;4.07E-05;positive regulation of RNA metabolic process;14305;51254;506;4.390835478;14;16.4924225;ellipse;2.58E-06;false;51254;1087;68
112979;4.39E-05;chromosome segregation;14305;7059;83;4.357765305;14;8.94427191;ellipse;2.80E-06;false;7059;1087;20
117301;4.65E-05;translational initiation;14305;6413;28;4.332229558;14;6.633249581;ellipse;2.98E-06;false;6413;1087;11
114309;4.91E-05;regulation of anatomical structure size;14305;90066;317;4.308658344;14;13.85640646;ellipse;3.16E-06;false;90066;1087;48
118964;4.96E-05;regulation of endopeptidase activity;14305;52548;98;4.304958107;14;9.38083152;ellipse;3.21E-06;false;52548;1087;22
121318;4.96E-05;regulation of actin filament-based process;14305;32970;98;4.304958107;14;9.38083152;ellipse;3.21E-06;false;32970;1087;22
111522;5.54E-05;cellular response to endogenous stimulus;14305;71495;169;4.256400271;14;11.13552873;ellipse;3.60E-06;false;71495;1087;31
112022;5.54E-05;positive regulation of cell communication;14305;10647;413;4.256400271;14;15.23154621;ellipse;3.62E-06;false;10647;1087;58
111178;5.71E-05;DNA geometric change;14305;32392;19;4.243267979;14;6;ellipse;3.76E-06;false;32392;1087;9
111179;5.71E-05;DNA duplex unwinding;14305;32508;19;4.243267979;14;6;ellipse;3.76E-06;false;32508;1087;9
113927;5.75E-05;negative regulation of RNA metabolic process;14305;51253;404;4.240694153;14;15.09966887;ellipse;3.79E-06;false;51253;1087;57
118965;6.08E-05;regulation of caspase activity;14305;43281;92;4.215859386;14;9.16515139;ellipse;4.03E-06;false;43281;1087;21
113132;6.47E-05;signal complex assembly;14305;7172;15;4.189348051;14;5.656854249;ellipse;4.30E-06;false;7172;1087;8
111184;6.50E-05;regulation of developmental process;14305;50793;791;4.187053892;14;19.49358869;ellipse;4.35E-06;false;50793;1087;95
118815;6.50E-05;cellular component movement;14305;6928;474;4.187053892;14;16;ellipse;4.36E-06;false;6928;1087;64
113563;6.92E-05;regulation of lipid kinase activity;14305;43550;8;4.159918886;14;4.898979486;ellipse;4.65E-06;false;43550;1087;6
112230;6.96E-05;regulation of protein import into nucleus;14305;42306;65;4.157656252;14;8.246211251;ellipse;4.70E-06;false;42306;1087;17
114210;7.11E-05;DNA damage response, signal transduction;14305;42770;93;4.147890213;14;9.16515139;ellipse;4.84E-06;false;42770;1087;21
116552;7.11E-05;nucleosome organization;14305;34728;93;4.147890213;14;9.16515139;ellipse;4.84E-06;false;34728;1087;21
114086;7.77E-05;programmed cell death;14305;12501;577;4.10958325;14;17.20465053;ellipse;5.31E-06;false;12501;1087;74
113112;7.78E-05;regulation of nuclear division;14305;51783;59;4.109228761;14;8;ellipse;5.35E-06;false;51783;1087;16
113113;7.78E-05;regulation of mitosis;14305;7088;59;4.109228761;14;8;ellipse;5.35E-06;false;7088;1087;16
118884;7.82E-05;hemopoietic or lymphoid organ development;14305;48534;259;4.106610662;14;12.80624847;ellipse;5.40E-06;false;48534;1087;41
112552;8.51E-05;glucose catabolic process;14305;6007;53;4.069983983;14;7.745966692;ellipse;5.90E-06;false;6007;1087;15
111033;8.90E-05;negative regulation of cell cycle process;14305;10948;41;4.050753963;14;7.211102551;ellipse;6.19E-06;false;10948;1087;13
114968;8.94E-05;response to protein stimulus;14305;51789;117;4.048505649;14;9.797958971;ellipse;6.24E-06;false;51789;1087;24
116538;9.09E-05;G1 phase;14305;51318;20;4.041331737;14;6;ellipse;6.37E-06;false;51318;1087;9
113778;9.35E-05;mammary gland morphogenesis;14305;60443;30;4.029048303;14;6.633249581;ellipse;6.57E-06;false;60443;1087;11
112037;9.92E-05;protein K11-linked ubiquitination;14305;70979;25;4.003605212;14;6.32455532;ellipse;7.00E-06;false;70979;1087;10
110971;1.09E-04;regulation of biological quality;14305;65008;1542;3.963989248;14;25.45584412;ellipse;7.69E-06;false;65008;1087;162
111441;1.12E-04;positive regulation of kinase activity;14305;33674;245;3.951022027;14;12.489996;ellipse;7.95E-06;false;33674;1087;39
115340;1.13E-04;DNA unwinding involved in replication;14305;6268;12;3.945109371;14;5.291502622;ellipse;8.09E-06;false;6268;1087;7
116722;1.17E-04;glycolysis;14305;6096;42;3.933387531;14;7.211102551;ellipse;8.34E-06;false;6096;1087;13
112621;1.29E-04;cellular response to insulin stimulus;14305;32869;75;3.88975461;14;8.485281374;ellipse;9.26E-06;false;32869;1087;18
113148;1.33E-04;negative regulation of cellular component organization;14305;51129;177;3.874889395;14;11.13552873;ellipse;9.64E-06;false;51129;1087;31
117090;1.33E-04;response to inorganic substance;14305;10035;238;3.874889395;14;12.32882801;ellipse;9.65E-06;false;10035;1087;38
120365;1.43E-04;G2/M transition of mitotic cell cycle;14305;86;21;3.843914201;14;6;ellipse;1.04E-05;false;86;1087;9
116529;1.46E-04;erythrocyte homeostasis;14305;34101;49;3.834514587;14;7.483314774;ellipse;1.07E-05;false;34101;1087;14
114565;1.52E-04;regulation of fibroblast proliferation;14305;48145;43;3.818676509;14;7.211102551;ellipse;1.11E-05;false;48145;1087;13
114668;1.52E-04;positive regulation of intracellular protein transport;14305;90316;43;3.818676509;14;7.211102551;ellipse;1.11E-05;false;90316;1087;13
111727;1.55E-04;positive regulation of signal transduction;14305;9967;276;3.811021069;14;12.9614814;ellipse;1.14E-05;false;9967;1087;42
112139;1.69E-04;regulation of macromolecule biosynthetic process;14305;10556;2877;3.77340717;14;33.10589071;ellipse;1.24E-05;false;10556;1087;274
111447;1.74E-04;positive regulation of transcription, DNA-dependent;14305;45893;500;3.76013938;14;16.1245155;ellipse;1.29E-05;false;45893;1087;65
113127;1.83E-04;negative regulation of organelle organization;14305;10639;99;3.73711071;14;9.16515139;ellipse;1.36E-05;false;10639;1087;21
112629;1.84E-04;actin filament organization;14305;7015;77;3.736286398;14;8.485281374;ellipse;1.37E-05;false;7015;1087;18
116539;1.89E-04;G1 phase of mitotic cell cycle;14305;80;17;3.72463146;14;5.656854249;ellipse;1.42E-05;false;80;1087;8
116761;1.89E-04;senescence;14305;10149;17;3.72463146;14;5.656854249;ellipse;1.42E-05;false;10149;1087;8
115869;1.89E-04;hemopoiesis;14305;30097;233;3.722915024;14;12.16552506;ellipse;1.43E-05;false;30097;1087;37
116701;1.92E-04;regulation of protein localization;14305;32880;172;3.716605124;14;10.95445115;ellipse;1.45E-05;false;32880;1087;30
116847;2.09E-04;regulation of epithelial cell proliferation;14305;50678;85;3.680820469;14;8.717797887;ellipse;1.58E-05;false;50678;1087;19
116257;2.32E-04;mRNA processing;14305;6397;309;3.634840811;14;13.41640786;ellipse;1.76E-05;false;6397;1087;45
111726;2.32E-04;positive regulation of signaling process;14305;23056;281;3.633955892;14;12.9614814;ellipse;1.77E-05;false;23056;1087;42
117952;2.45E-04;positive regulation of transferase activity;14305;51347;254;3.610478701;14;12.489996;ellipse;1.88E-05;false;51347;1087;39
111398;2.48E-04;cellular macromolecule localization;14305;70727;436;3.604777789;14;15.23154621;ellipse;1.91E-05;false;70727;1087;58
112925;2.52E-04;negative regulation of phosphate metabolic process;14305;45936;58;3.598313285;14;7.745966692;ellipse;1.96E-05;false;45936;1087;15
113095;2.52E-04;chromatin remodeling;14305;6338;58;3.598313285;14;7.745966692;ellipse;1.96E-05;false;6338;1087;15
114056;2.52E-04;negative regulation of transcription, DNA-dependent;14305;45892;397;3.598313285;14;14.69693846;ellipse;1.97E-05;false;45892;1087;54
114567;2.52E-04;negative regulation of phosphorus metabolic process;14305;10563;58;3.598313285;14;7.745966692;ellipse;1.96E-05;false;10563;1087;15
117616;2.52E-04;positive regulation of binding;14305;51099;109;3.598313285;14;9.38083152;ellipse;1.96E-05;false;51099;1087;22
110983;2.82E-04;gland development;14305;48732;193;3.549227373;14;11.3137085;ellipse;2.21E-05;false;48732;1087;32
111308;2.86E-04;induction of apoptosis by intracellular signals;14305;8629;52;3.543014562;14;7.483314774;ellipse;2.25E-05;false;8629;1087;14
120165;3.10E-04;DNA damage checkpoint;14305;77;59;3.508915357;14;7.745966692;ellipse;2.44E-05;false;77;1087;15
114667;3.16E-04;positive regulation of intracellular transport;14305;32388;46;3.500414373;14;7.211102551;ellipse;2.50E-05;false;32388;1087;13
111099;3.20E-04;regulation of intracellular protein kinase cascade;14305;10627;323;3.494347016;14;13.56465997;ellipse;2.54E-05;false;10627;1087;46
113850;3.76E-04;RNA localization;14305;6403;104;3.42484451;14;9.16515139;ellipse;2.99E-05;false;6403;1087;21
111786;3.81E-04;cellular protein localization;14305;34613;433;3.419314714;14;15.09966887;ellipse;3.05E-05;false;34613;1087;57
111814;3.81E-04;regulation of response to stimulus;14305;48583;524;3.419314714;14;16.24807681;ellipse;3.05E-05;false;48583;1087;66
114779;3.81E-04;mitochondrial ATP synthesis coupled proton transport;14305;42776;14;3.419314714;14;5.291502622;ellipse;3.06E-05;false;42776;1087;7
116690;3.82E-04;protein folding;14305;6457;170;3.41782662;14;10.77032961;ellipse;3.08E-05;false;6457;1087;29
112506;3.82E-04;regulation of establishment of protein localization;14305;70201;153;3.417554206;14;10.39230485;ellipse;3.09E-05;false;70201;1087;27
116675;4.00E-04;nucleocytoplasmic transport;14305;6913;145;3.398222415;14;10.19803903;ellipse;3.24E-05;false;6913;1087;26
111077;4.17E-04;apoptosis;14305;6915;567;3.379372659;14;16.73320053;ellipse;3.40E-05;false;6915;1087;70
114896;4.25E-04;establishment of localization in cell;14305;51649;865;3.371693165;14;19.79898987;ellipse;3.47E-05;false;51649;1087;98
111008;4.31E-04;regulation of T cell activation;14305;50863;121;3.365919123;14;9.591663047;ellipse;3.53E-05;false;50863;1087;23
113026;4.33E-04;intracellular signal transduction;14305;35556;833;3.363473723;14;19.49358869;ellipse;3.56E-05;false;35556;1087;95
118658;4.45E-04;nuclear transport;14305;51169;146;3.351645702;14;10.19803903;ellipse;3.67E-05;false;51169;1087;26
114786;4.49E-04;branching morphogenesis of a tube;14305;48754;90;3.347720516;14;8.717797887;ellipse;3.71E-05;false;48754;1087;19
111206;4.50E-04;cellular developmental process;14305;48869;1714;3.347154419;14;26.30589288;ellipse;3.73E-05;false;48869;1087;173
116155;4.51E-04;regulation of S phase;14305;33261;24;3.345508337;14;6;ellipse;3.75E-05;false;33261;1087;9
116123;4.85E-04;nucleosome assembly;14305;6334;83;3.314056491;14;8.485281374;ellipse;4.05E-05;false;6334;1087;18
112616;5.31E-04;proteolysis;14305;6508;730;3.275168984;14;18.43908891;ellipse;4.44E-05;false;6508;1087;85
115562;5.62E-04;insulin receptor signaling pathway;14305;8286;36;3.250054513;14;6.633249581;ellipse;4.73E-05;false;8286;1087;11
120978;5.62E-04;organ regeneration;14305;31100;36;3.250054513;14;6.633249581;ellipse;4.73E-05;false;31100;1087;11
113515;5.85E-04;regulation of lymphocyte activation;14305;51249;157;3.23248593;14;10.39230485;ellipse;4.94E-05;false;51249;1087;27
114850;5.88E-04;regulation of cell differentiation;14305;45595;553;3.230518235;14;16.4924225;ellipse;4.98E-05;false;45595;1087;68
114105;6.01E-04;protein-DNA complex assembly;14305;65004;92;3.221395569;14;8.717797887;ellipse;5.11E-05;false;65004;1087;19
116144;6.01E-04;response to drug;14305;42493;256;3.221395569;14;12.32882801;ellipse;5.11E-05;false;42493;1087;38
116327;6.05E-04;regulation of peptidyl-tyrosine phosphorylation;14305;50730;77;3.217908827;14;8.246211251;ellipse;5.17E-05;false;50730;1087;17
115173;6.24E-04;positive regulation of protein import into nucleus, translocation;14305;33160;15;3.204736084;14;5.291502622;ellipse;5.36E-05;false;33160;1087;7
116121;6.24E-04;branching involved in mammary gland duct morphogenesis;14305;60444;15;3.204736084;14;5.291502622;ellipse;5.36E-05;false;60444;1087;7
