SUID;adjustedPValue_Bingo-glioma-unique;description_Bingo-glioma-unique;N_Bingo-glioma-unique;name;nn_Bingo-glioma-unique;nodeFillColor_Bingo-glioma-unique;nodeFontSize_Bingo-glioma-unique;nodeSize_Bingo-glioma-unique;nodeType_Bingo-glioma-unique;pValue_Bingo-glioma-unique;selected;shared name;X_Bingo-glioma-unique;xx_Bingo-glioma-unique
134351;4.97E-01;response to mineralocorticoid stimulus;14306;51385;22;0.30406979;14;2;ellipse;4.19E-01;false;51385;348;1
134629;4.97E-01;regulation of epidermis development;14306;45682;22;0.30406979;14;2;ellipse;4.19E-01;false;45682;348;1
134888;4.97E-01;regulation of postsynaptic membrane potential;14306;60078;22;0.30406979;14;2;ellipse;4.19E-01;false;60078;348;1
135303;4.97E-01;lung morphogenesis;14306;60425;22;0.30406979;14;2;ellipse;4.19E-01;false;60425;348;1
135478;4.97E-01;gluconeogenesis;14306;6094;22;0.30406979;14;2;ellipse;4.19E-01;false;6094;348;1
135785;4.97E-01;skeletal system development;14306;1501;332;0.30406979;14;6;ellipse;4.18E-01;false;1501;348;9
136969;4.97E-01;actin filament capping;14306;51693;22;0.30406979;14;2;ellipse;4.19E-01;false;51693;348;1
137366;4.97E-01;proximal/distal pattern formation;14306;9954;22;0.30406979;14;2;ellipse;4.19E-01;false;9954;348;1
138551;4.97E-01;male meiosis;14306;7140;22;0.30406979;14;2;ellipse;4.19E-01;false;7140;348;1
133413;5.00E-01;regulation of G-protein coupled receptor protein signaling pathway;14306;8277;59;0.301032138;14;2.828427125;ellipse;4.22E-01;false;8277;348;2
134801;5.00E-01;regulation of fatty acid metabolic process;14306;19217;59;0.301032138;14;2.828427125;ellipse;4.22E-01;false;19217;348;2
135036;5.00E-01;regulation of leukocyte mediated immunity;14306;2703;59;0.301032138;14;2.828427125;ellipse;4.22E-01;false;2703;348;2
135066;5.00E-01;proton transport;14306;15992;59;0.301032138;14;2.828427125;ellipse;4.22E-01;false;15992;348;2
138293;5.00E-01;maintenance of protein location in cell;14306;32507;59;0.301032138;14;2.828427125;ellipse;4.22E-01;false;32507;348;2
134017;5.03E-01;embryonic organ development;14306;48568;215;0.298449301;14;4.898979486;ellipse;4.25E-01;false;48568;348;6
136449;5.06E-01;response to temperature stimulus;14306;9266;98;0.296036396;14;3.464101615;ellipse;4.28E-01;false;9266;348;3
133311;5.06E-01;gene expression;14306;10467;1262;0.295462446;14;11.3137085;ellipse;4.29E-01;false;10467;348;32
133385;5.06E-01;peptidyl-threonine modification;14306;18210;23;0.295462446;14;2;ellipse;4.33E-01;false;18210;348;1
133740;5.06E-01;nucleotide biosynthetic process;14306;9165;177;0.295462446;14;4.472135955;ellipse;4.32E-01;false;9165;348;5
134377;5.06E-01;multicellular organism growth;14306;35264;23;0.295462446;14;2;ellipse;4.33E-01;false;35264;348;1
134427;5.06E-01;epithelial cell proliferation;14306;50673;23;0.295462446;14;2;ellipse;4.33E-01;false;50673;348;1
134549;5.06E-01;photoreceptor cell differentiation;14306;46530;23;0.295462446;14;2;ellipse;4.33E-01;false;46530;348;1
134681;5.06E-01;glycosphingolipid metabolic process;14306;6687;23;0.295462446;14;2;ellipse;4.33E-01;false;6687;348;1
134712;5.06E-01;regulation of chemokine production;14306;32642;23;0.295462446;14;2;ellipse;4.33E-01;false;32642;348;1
134780;5.06E-01;leukotriene metabolic process;14306;6691;23;0.295462446;14;2;ellipse;4.33E-01;false;6691;348;1
134878;5.06E-01;pyrimidine nucleotide biosynthetic process;14306;6221;23;0.295462446;14;2;ellipse;4.33E-01;false;6221;348;1
134977;5.06E-01;positive regulation of lipid biosynthetic process;14306;46889;23;0.295462446;14;2;ellipse;4.33E-01;false;46889;348;1
135412;5.06E-01;regulation of glial cell differentiation;14306;45685;23;0.295462446;14;2;ellipse;4.33E-01;false;45685;348;1
135506;5.06E-01;regulation of innate immune response;14306;45088;60;0.295462446;14;2.828427125;ellipse;4.31E-01;false;45088;348;2
135707;5.06E-01;chloride transport;14306;6821;23;0.295462446;14;2;ellipse;4.33E-01;false;6821;348;1
135967;5.06E-01;regulation of organ formation;14306;3156;23;0.295462446;14;2;ellipse;4.33E-01;false;3156;348;1
136308;5.06E-01;regulation of sterol transport;14306;32371;23;0.295462446;14;2;ellipse;4.33E-01;false;32371;348;1
136475;5.06E-01;positive regulation of fatty acid metabolic process;14306;45923;23;0.295462446;14;2;ellipse;4.33E-01;false;45923;348;1
136488;5.06E-01;positive regulation of muscle contraction;14306;45933;23;0.295462446;14;2;ellipse;4.33E-01;false;45933;348;1
136509;5.06E-01;regulation of cholesterol transport;14306;32374;23;0.295462446;14;2;ellipse;4.33E-01;false;32374;348;1
137046;5.06E-01;positive regulation of leukocyte chemotaxis;14306;2690;23;0.295462446;14;2;ellipse;4.33E-01;false;2690;348;1
139097;5.06E-01;protein autoubiquitination;14306;51865;23;0.295462446;14;2;ellipse;4.33E-01;false;51865;348;1
139298;5.06E-01;regulation of interleukin-1 beta production;14306;32651;23;0.295462446;14;2;ellipse;4.33E-01;false;32651;348;1
139945;5.06E-01;vitamin transport;14306;51180;23;0.295462446;14;2;ellipse;4.33E-01;false;51180;348;1
140264;5.06E-01;head development;14306;60322;23;0.295462446;14;2;ellipse;4.33E-01;false;60322;348;1
133741;5.07E-01;purine nucleotide biosynthetic process;14306;6164;138;0.294815202;14;4;ellipse;4.34E-01;false;6164;348;4
133783;5.08E-01;negative regulation of organelle organization;14306;10639;99;0.294424;14;3.464101615;ellipse;4.34E-01;false;10639;348;3
134265;5.12E-01;immune response;14306;6955;619;0.290798982;14;8;ellipse;4.38E-01;false;6955;348;16
134127;5.12E-01;regulation of GTPase activity;14306;43087;139;0.290576578;14;4;ellipse;4.39E-01;false;43087;348;4
135065;5.12E-01;hydrogen transport;14306;6818;61;0.290576578;14;2.828427125;ellipse;4.39E-01;false;6818;348;2
136439;5.12E-01;regulation of GTP catabolic process;14306;33124;139;0.290576578;14;4;ellipse;4.39E-01;false;33124;348;4
138713;5.12E-01;lipid transport;14306;6869;139;0.290576578;14;4;ellipse;4.39E-01;false;6869;348;4
138761;5.12E-01;cellular defense response;14306;6968;61;0.290576578;14;2.828427125;ellipse;4.39E-01;false;6968;348;2
137582;5.14E-01;ATP metabolic process;14306;46034;100;0.28934651;14;3.464101615;ellipse;4.41E-01;false;46034;348;3
133258;5.17E-01;regulation of striated muscle contraction;14306;6942;24;0.286651973;14;2;ellipse;4.47E-01;false;6942;348;1
133360;5.17E-01;pyrimidine nucleoside metabolic process;14306;6213;24;0.286651973;14;2;ellipse;4.47E-01;false;6213;348;1
133613;5.17E-01;regulation of NF-kappaB import into nucleus;14306;42345;24;0.286651973;14;2;ellipse;4.47E-01;false;42345;348;1
133621;5.17E-01;negative regulation of blood coagulation;14306;30195;24;0.286651973;14;2;ellipse;4.47E-01;false;30195;348;1
134050;5.17E-01;regulation of leukocyte mediated cytotoxicity;14306;1910;24;0.286651973;14;2;ellipse;4.47E-01;false;1910;348;1
134333;5.17E-01;negative regulation of synaptic transmission;14306;50805;24;0.286651973;14;2;ellipse;4.47E-01;false;50805;348;1
134603;5.17E-01;positive regulation of Ras GTPase activity;14306;32320;24;0.286651973;14;2;ellipse;4.47E-01;false;32320;348;1
134779;5.17E-01;cellular alkene metabolic process;14306;43449;24;0.286651973;14;2;ellipse;4.47E-01;false;43449;348;1
135024;5.17E-01;negative regulation of actin filament depolymerization;14306;30835;24;0.286651973;14;2;ellipse;4.47E-01;false;30835;348;1
135122;5.17E-01;epidermis morphogenesis;14306;48730;24;0.286651973;14;2;ellipse;4.47E-01;false;48730;348;1
135301;5.17E-01;glutamate signaling pathway;14306;7215;24;0.286651973;14;2;ellipse;4.47E-01;false;7215;348;1
136671;5.17E-01;stem cell maintenance;14306;19827;24;0.286651973;14;2;ellipse;4.47E-01;false;19827;348;1
136912;5.17E-01;positive regulation of insulin secretion;14306;32024;24;0.286651973;14;2;ellipse;4.47E-01;false;32024;348;1
137112;5.17E-01;calcium-dependent cell-cell adhesion;14306;16339;24;0.286651973;14;2;ellipse;4.47E-01;false;16339;348;1
138003;5.17E-01;negative regulation of nucleocytoplasmic transport;14306;46823;24;0.286651973;14;2;ellipse;4.47E-01;false;46823;348;1
138669;5.17E-01;microtubule-based transport;14306;10970;24;0.286651973;14;2;ellipse;4.47E-01;false;10970;348;1
138856;5.17E-01;positive regulation of multicellular organism growth;14306;40018;24;0.286651973;14;2;ellipse;4.47E-01;false;40018;348;1
134709;5.17E-01;positive regulation of gene-specific transcription from RNA polymerase II promoter;14306;10552;101;0.286427836;14;3.464101615;ellipse;4.47E-01;false;10552;348;3
135120;5.17E-01;negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;14306;51436;62;0.286390411;14;2.828427125;ellipse;4.47E-01;false;51436;348;2
135863;5.17E-01;negative regulation of cytoskeleton organization;14306;51494;62;0.286390411;14;2.828427125;ellipse;4.47E-01;false;51494;348;2
133252;5.23E-01;M phase of meiotic cell cycle;14306;51327;102;0.28120388;14;3.464101615;ellipse;4.53E-01;false;51327;348;3
133679;5.23E-01;meiosis;14306;7126;102;0.28120388;14;3.464101615;ellipse;4.53E-01;false;7126;348;3
135775;5.23E-01;transmission of nerve impulse;14306;19226;342;0.28120388;14;6;ellipse;4.53E-01;false;19226;348;9
134791;5.25E-01;tissue homeostasis;14306;1894;63;0.279437108;14;2.828427125;ellipse;4.56E-01;false;1894;348;2
138620;5.25E-01;lymphocyte mediated immunity;14306;2449;63;0.279437108;14;2.828427125;ellipse;4.56E-01;false;2449;348;2
133251;5.28E-01;meiotic cell cycle;14306;51321;103;0.277603768;14;3.464101615;ellipse;4.60E-01;false;51321;348;3
133785;5.28E-01;positive regulation of B cell proliferation;14306;30890;25;0.277603768;14;2;ellipse;4.60E-01;false;30890;348;1
134462;5.28E-01;endoderm development;14306;7492;25;0.277603768;14;2;ellipse;4.60E-01;false;7492;348;1
135404;5.28E-01;cell-cell signaling involved in cell fate commitment;14306;45168;25;0.277603768;14;2;ellipse;4.60E-01;false;45168;348;1
135447;5.28E-01;coagulation;14306;50817;103;0.277603768;14;3.464101615;ellipse;4.60E-01;false;50817;348;3
135522;5.28E-01;positive regulation of blood pressure;14306;45777;25;0.277603768;14;2;ellipse;4.60E-01;false;45777;348;1
136544;5.28E-01;G2/M transition checkpoint;14306;31576;25;0.277603768;14;2;ellipse;4.60E-01;false;31576;348;1
137078;5.28E-01;brown fat cell differentiation;14306;50873;25;0.277603768;14;2;ellipse;4.60E-01;false;50873;348;1
137239;5.28E-01;establishment of cell polarity;14306;30010;25;0.277603768;14;2;ellipse;4.60E-01;false;30010;348;1
137265;5.28E-01;regulation of osteoclast differentiation;14306;45670;25;0.277603768;14;2;ellipse;4.60E-01;false;45670;348;1
137787;5.28E-01;hindlimb morphogenesis;14306;35137;25;0.277603768;14;2;ellipse;4.60E-01;false;35137;348;1
137985;5.28E-01;developmental induction;14306;31128;25;0.277603768;14;2;ellipse;4.60E-01;false;31128;348;1
138927;5.28E-01;blood coagulation;14306;7596;103;0.277603768;14;3.464101615;ellipse;4.60E-01;false;7596;348;3
135102;5.28E-01;ribonucleotide metabolic process;14306;9259;143;0.277309451;14;4;ellipse;4.61E-01;false;9259;348;4
133513;5.29E-01;cellular homeostasis;14306;19725;466;0.276233651;14;6.92820323;ellipse;4.62E-01;false;19725;348;12
133863;5.33E-01;nucleobase, nucleoside and nucleotide biosynthetic process;14306;34404;184;0.273649593;14;4.472135955;ellipse;4.65E-01;false;34404;348;5
133936;5.33E-01;nucleobase, nucleoside, nucleotide and nucleic acid biosynthetic process;14306;34654;184;0.273649593;14;4.472135955;ellipse;4.65E-01;false;34654;348;5
139898;5.33E-01;protein homooligomerization;14306;51260;104;0.272928497;14;3.464101615;ellipse;4.66E-01;false;51260;348;3
140116;5.37E-01;hexose metabolic process;14306;19318;185;0.2696397;14;4.472135955;ellipse;4.70E-01;false;19318;348;5
133225;5.38E-01;regulation of actin filament depolymerization;14306;30834;26;0.269195446;14;2;ellipse;4.73E-01;false;30834;348;1
133712;5.38E-01;bone morphogenesis;14306;60349;26;0.269195446;14;2;ellipse;4.73E-01;false;60349;348;1
133859;5.38E-01;energy derivation by oxidation of organic compounds;14306;15980;145;0.269195446;14;4;ellipse;4.71E-01;false;15980;348;4
134762;5.38E-01;regulation of interleukin-1 production;14306;32652;26;0.269195446;14;2;ellipse;4.73E-01;false;32652;348;1
135275;5.38E-01;activation of JUN kinase activity;14306;7257;26;0.269195446;14;2;ellipse;4.73E-01;false;7257;348;1
135471;5.38E-01;positive regulation of synaptic transmission;14306;50806;26;0.269195446;14;2;ellipse;4.73E-01;false;50806;348;1
135613;5.38E-01;negative regulation of ion transport;14306;43271;26;0.269195446;14;2;ellipse;4.73E-01;false;43271;348;1
135689;5.38E-01;digestive tract morphogenesis;14306;48546;26;0.269195446;14;2;ellipse;4.73E-01;false;48546;348;1
136183;5.38E-01;regulation of microtubule polymerization or depolymerization;14306;31110;26;0.269195446;14;2;ellipse;4.73E-01;false;31110;348;1
136420;5.38E-01;positive regulation of adaptive immune response;14306;2821;26;0.269195446;14;2;ellipse;4.73E-01;false;2821;348;1
137624;5.38E-01;negative regulation of coagulation;14306;50819;26;0.269195446;14;2;ellipse;4.73E-01;false;50819;348;1
138338;5.38E-01;stem cell development;14306;48864;26;0.269195446;14;2;ellipse;4.73E-01;false;48864;348;1
138476;5.38E-01;negative regulation of canonical Wnt receptor signaling pathway;14306;90090;26;0.269195446;14;2;ellipse;4.73E-01;false;90090;348;1
138976;5.38E-01;regulation of macrophage derived foam cell differentiation;14306;10743;26;0.269195446;14;2;ellipse;4.73E-01;false;10743;348;1
139439;5.38E-01;response to gamma radiation;14306;10332;26;0.269195446;14;2;ellipse;4.73E-01;false;10332;348;1
135119;5.45E-01;negative regulation of ubiquitin-protein ligase activity;14306;51444;66;0.263793319;14;2.828427125;ellipse;4.80E-01;false;51444;348;2
135176;5.45E-01;maintenance of location in cell;14306;51651;66;0.263793319;14;2.828427125;ellipse;4.80E-01;false;51651;348;2
137698;5.45E-01;negative regulation of ligase activity;14306;51352;66;0.263793319;14;2.828427125;ellipse;4.80E-01;false;51352;348;2
133633;5.48E-01;deoxyribonucleotide metabolic process;14306;9262;27;0.261013972;14;2;ellipse;4.86E-01;false;9262;348;1
134123;5.48E-01;defense response to Gram-positive bacterium;14306;50830;27;0.261013972;14;2;ellipse;4.86E-01;false;50830;348;1
134716;5.48E-01;positive regulation of stress-activated protein kinase signaling cascade;14306;70304;27;0.261013972;14;2;ellipse;4.86E-01;false;70304;348;1
134750;5.48E-01;DNA methylation;14306;6306;27;0.261013972;14;2;ellipse;4.86E-01;false;6306;348;1
135411;5.48E-01;regulation of gliogenesis;14306;14013;27;0.261013972;14;2;ellipse;4.86E-01;false;14013;348;1
135477;5.48E-01;pyruvate metabolic process;14306;6090;27;0.261013972;14;2;ellipse;4.86E-01;false;6090;348;1
135534;5.48E-01;negative regulation of cellular catabolic process;14306;31330;27;0.261013972;14;2;ellipse;4.86E-01;false;31330;348;1
136782;5.48E-01;DNA alkylation;14306;6305;27;0.261013972;14;2;ellipse;4.86E-01;false;6305;348;1
136920;5.48E-01;proteoglycan biosynthetic process;14306;30166;27;0.261013972;14;2;ellipse;4.86E-01;false;30166;348;1
136935;5.48E-01;lysosomal transport;14306;7041;27;0.261013972;14;2;ellipse;4.86E-01;false;7041;348;1
138254;5.48E-01;oligodendrocyte differentiation;14306;48709;27;0.261013972;14;2;ellipse;4.86E-01;false;48709;348;1
138473;5.48E-01;hexose transport;14306;8645;27;0.261013972;14;2;ellipse;4.86E-01;false;8645;348;1
139470;5.48E-01;ER-associated protein catabolic process;14306;30433;27;0.261013972;14;2;ellipse;4.86E-01;false;30433;348;1
139503;5.48E-01;glial cell development;14306;21782;27;0.261013972;14;2;ellipse;4.86E-01;false;21782;348;1
139830;5.48E-01;regulation of lipid storage;14306;10883;27;0.261013972;14;2;ellipse;4.86E-01;false;10883;348;1
139975;5.48E-01;glucose transport;14306;15758;27;0.261013972;14;2;ellipse;4.86E-01;false;15758;348;1
134617;5.49E-01;cellular carbohydrate biosynthetic process;14306;34637;67;0.260140499;14;2.828427125;ellipse;4.88E-01;false;34637;348;2
135260;5.49E-01;aminoglycan metabolic process;14306;6022;67;0.260140499;14;2.828427125;ellipse;4.88E-01;false;6022;348;2
136443;5.49E-01;positive regulation of cell projection organization;14306;31346;67;0.260140499;14;2.828427125;ellipse;4.88E-01;false;31346;348;2
133528;5.57E-01;negative regulation of peptidase activity;14306;10466;28;0.253917686;14;2;ellipse;4.99E-01;false;10466;348;1
133932;5.57E-01;regulation of viral reproduction;14306;50792;28;0.253917686;14;2;ellipse;4.99E-01;false;50792;348;1
133955;5.57E-01;positive regulation of leukocyte mediated immunity;14306;2705;28;0.253917686;14;2;ellipse;4.99E-01;false;2705;348;1
134035;5.57E-01;negative regulation of intracellular protein transport;14306;90317;28;0.253917686;14;2;ellipse;4.99E-01;false;90317;348;1
134218;5.57E-01;regulation of steroid biosynthetic process;14306;50810;28;0.253917686;14;2;ellipse;4.99E-01;false;50810;348;1
134304;5.57E-01;regulation of RNA splicing;14306;43484;28;0.253917686;14;2;ellipse;4.99E-01;false;43484;348;1
134411;5.57E-01;hexose biosynthetic process;14306;19319;28;0.253917686;14;2;ellipse;4.99E-01;false;19319;348;1
135006;5.57E-01;positive regulation of lymphocyte mediated immunity;14306;2708;28;0.253917686;14;2;ellipse;4.99E-01;false;2708;348;1
135079;5.57E-01;regulation of fat cell differentiation;14306;45598;28;0.253917686;14;2;ellipse;4.99E-01;false;45598;348;1
135409;5.57E-01;negative regulation of transmission of nerve impulse;14306;51970;28;0.253917686;14;2;ellipse;4.99E-01;false;51970;348;1
135777;5.57E-01;female gamete generation;14306;7292;68;0.253917686;14;2.828427125;ellipse;4.95E-01;false;7292;348;2
136915;5.57E-01;regulation of leukocyte chemotaxis;14306;2688;28;0.253917686;14;2;ellipse;4.99E-01;false;2688;348;1
137208;5.57E-01;RNA 3'-end processing;14306;31123;28;0.253917686;14;2;ellipse;4.99E-01;false;31123;348;1
137324;5.57E-01;response to interleukin-1;14306;70555;28;0.253917686;14;2;ellipse;4.99E-01;false;70555;348;1
137480;5.57E-01;nerve development;14306;21675;28;0.253917686;14;2;ellipse;4.99E-01;false;21675;348;1
138192;5.57E-01;translational initiation;14306;6413;28;0.253917686;14;2;ellipse;4.99E-01;false;6413;348;1
138342;5.57E-01;regulation of cell killing;14306;31341;28;0.253917686;14;2;ellipse;4.99E-01;false;31341;348;1
138472;5.57E-01;monosaccharide transport;14306;15749;28;0.253917686;14;2;ellipse;4.99E-01;false;15749;348;1
139540;5.57E-01;hemostasis;14306;7599;109;0.253917686;14;3.464101615;ellipse;4.97E-01;false;7599;348;3
138520;5.62E-01;maintenance of protein location;14306;45185;69;0.250079023;14;2.828427125;ellipse;5.03E-01;false;45185;348;2
135090;5.64E-01;transport;14306;6810;2577;0.248848237;14;15.87450787;ellipse;5.05E-01;false;6810;348;63
133408;5.68E-01;vitamin A metabolic process;14306;6776;29;0.245362917;14;2;ellipse;5.11E-01;false;6776;348;1
133757;5.68E-01;genitalia development;14306;48806;29;0.245362917;14;2;ellipse;5.11E-01;false;48806;348;1
134075;5.68E-01;retinoid metabolic process;14306;1523;29;0.245362917;14;2;ellipse;5.11E-01;false;1523;348;1
134882;5.68E-01;embryonic heart tube morphogenesis;14306;3143;29;0.245362917;14;2;ellipse;5.11E-01;false;3143;348;1
134907;5.68E-01;complement activation, classical pathway;14306;6958;29;0.245362917;14;2;ellipse;5.11E-01;false;6958;348;1
135885;5.68E-01;positive regulation of transmission of nerve impulse;14306;51971;29;0.245362917;14;2;ellipse;5.11E-01;false;51971;348;1
136701;5.68E-01;diterpenoid metabolic process;14306;16101;29;0.245362917;14;2;ellipse;5.11E-01;false;16101;348;1
137300;5.68E-01;pituitary gland development;14306;21983;29;0.245362917;14;2;ellipse;5.11E-01;false;21983;348;1
139634;5.68E-01;heart looping;14306;1947;29;0.245362917;14;2;ellipse;5.11E-01;false;1947;348;1
133573;5.71E-01;regulation of hormone levels;14306;10817;153;0.243606357;14;4;ellipse;5.13E-01;false;10817;348;4
138897;5.73E-01;elevation of cytosolic calcium ion concentration;14306;7204;112;0.241949197;14;3.464101615;ellipse;5.15E-01;false;7204;348;3
136131;5.76E-01;establishment of organelle localization;14306;51656;71;0.239418528;14;2.828427125;ellipse;5.18E-01;false;51656;348;2
133483;5.80E-01;regulation of Rho GTPase activity;14306;32319;30;0.236939897;14;2;ellipse;5.23E-01;false;32319;348;1
134324;5.80E-01;regulation of BMP signaling pathway;14306;30510;30;0.236939897;14;2;ellipse;5.23E-01;false;30510;348;1
134680;5.80E-01;glycolipid metabolic process;14306;6664;30;0.236939897;14;2;ellipse;5.23E-01;false;6664;348;1
135770;5.80E-01;regulation of embryonic development;14306;45995;30;0.236939897;14;2;ellipse;5.23E-01;false;45995;348;1
138002;5.80E-01;negative regulation of intracellular transport;14306;32387;30;0.236939897;14;2;ellipse;5.23E-01;false;32387;348;1
138957;5.80E-01;cellular iron ion homeostasis;14306;6879;30;0.236939897;14;2;ellipse;5.23E-01;false;6879;348;1
136328;5.80E-01;regulation of nucleotide catabolic process;14306;30811;155;0.236811181;14;4;ellipse;5.23E-01;false;30811;348;4
136329;5.80E-01;regulation of purine nucleotide catabolic process;14306;33121;155;0.236811181;14;4;ellipse;5.23E-01;false;33121;348;4
134807;5.82E-01;neural tube development;14306;21915;72;0.234767061;14;2.828427125;ellipse;5.26E-01;false;21915;348;2
133524;5.84E-01;cellular biosynthetic process;14306;44249;1687;0.233315808;14;12.80624847;ellipse;5.28E-01;false;44249;348;41
134869;5.88E-01;positive regulation of neurological system process;14306;31646;31;0.230561906;14;2;ellipse;5.34E-01;false;31646;348;1
135054;5.88E-01;nucleus organization;14306;6997;31;0.230561906;14;2;ellipse;5.34E-01;false;6997;348;1
135203;5.88E-01;positive regulation of axonogenesis;14306;50772;31;0.230561906;14;2;ellipse;5.34E-01;false;50772;348;1
135408;5.88E-01;negative regulation of neurological system process;14306;31645;31;0.230561906;14;2;ellipse;5.34E-01;false;31645;348;1
135611;5.88E-01;positive regulation of leukocyte migration;14306;2687;31;0.230561906;14;2;ellipse;5.34E-01;false;2687;348;1
136203;5.88E-01;neural crest cell development;14306;14032;31;0.230561906;14;2;ellipse;5.34E-01;false;14032;348;1
136863;5.88E-01;regulation of interferon-gamma production;14306;32649;31;0.230561906;14;2;ellipse;5.34E-01;false;32649;348;1
137283;5.88E-01;cellular aldehyde metabolic process;14306;6081;31;0.230561906;14;2;ellipse;5.34E-01;false;6081;348;1
137331;5.88E-01;membrane docking;14306;22406;31;0.230561906;14;2;ellipse;5.34E-01;false;22406;348;1
137335;5.88E-01;humoral immune response mediated by circulating immunoglobulin;14306;2455;31;0.230561906;14;2;ellipse;5.34E-01;false;2455;348;1
137386;5.88E-01;tissue regeneration;14306;42246;31;0.230561906;14;2;ellipse;5.34E-01;false;42246;348;1
137471;5.88E-01;regulation of ion transmembrane transporter activity;14306;32412;31;0.230561906;14;2;ellipse;5.34E-01;false;32412;348;1
138332;5.88E-01;vacuolar transport;14306;7034;31;0.230561906;14;2;ellipse;5.34E-01;false;7034;348;1
139316;5.88E-01;neuromuscular process controlling balance;14306;50885;31;0.230561906;14;2;ellipse;5.34E-01;false;50885;348;1
134577;5.93E-01;ossification;14306;1503;116;0.22702478;14;3.464101615;ellipse;5.39E-01;false;1503;348;3
136604;5.95E-01;eye morphogenesis;14306;48592;74;0.225725819;14;2.828427125;ellipse;5.41E-01;false;48592;348;2
133857;5.98E-01;hormone biosynthetic process;14306;42446;32;0.223189727;14;2;ellipse;5.46E-01;false;42446;348;1
135241;5.98E-01;detection of stimulus;14306;51606;117;0.223189727;14;3.464101615;ellipse;5.45E-01;false;51606;348;3
136161;5.98E-01;regulation of B cell proliferation;14306;30888;32;0.223189727;14;2;ellipse;5.46E-01;false;30888;348;1
136202;5.98E-01;neural crest cell differentiation;14306;14033;32;0.223189727;14;2;ellipse;5.46E-01;false;14033;348;1
136497;5.98E-01;positive regulation of endothelial cell proliferation;14306;1938;32;0.223189727;14;2;ellipse;5.46E-01;false;1938;348;1
137195;5.98E-01;iron ion transport;14306;6826;32;0.223189727;14;2;ellipse;5.46E-01;false;6826;348;1
137595;5.98E-01;negative regulation of actin filament polymerization;14306;30837;32;0.223189727;14;2;ellipse;5.46E-01;false;30837;348;1
138816;5.98E-01;embryonic digit morphogenesis;14306;42733;32;0.223189727;14;2;ellipse;5.46E-01;false;42733;348;1
133890;5.99E-01;defense response;14306;6952;620;0.22270743;14;7.745966692;ellipse;5.46E-01;false;6952;348;15
136091;6.00E-01;central nervous system neuron differentiation;14306;21953;75;0.22167913;14;2.828427125;ellipse;5.48E-01;false;21953;348;2
135194;6.08E-01;adult behavior;14306;30534;76;0.216365411;14;2.828427125;ellipse;5.55E-01;false;30534;348;2
137073;6.08E-01;sensory organ development;14306;7423;246;0.216365411;14;4.898979486;ellipse;5.55E-01;false;7423;348;6
133489;6.08E-01;behavioral interaction between organisms;14306;51705;33;0.216038856;14;2;ellipse;5.57E-01;false;51705;348;1
135682;6.08E-01;icosanoid biosynthetic process;14306;46456;33;0.216038856;14;2;ellipse;5.57E-01;false;46456;348;1
137304;6.08E-01;cell fate specification;14306;1708;33;0.216038856;14;2;ellipse;5.57E-01;false;1708;348;1
137464;6.08E-01;regulation of transmembrane transporter activity;14306;22898;33;0.216038856;14;2;ellipse;5.57E-01;false;22898;348;1
139574;6.08E-01;phospholipid transport;14306;15914;33;0.216038856;14;2;ellipse;5.57E-01;false;15914;348;1
134760;6.09E-01;cellular nitrogen compound metabolic process;14306;34641;2078;0.215673576;14;14.14213562;ellipse;5.57E-01;false;34641;348;50
133777;6.09E-01;G-protein coupled receptor protein signaling pathway;14306;7186;499;0.215408498;14;6.92820323;ellipse;5.58E-01;false;7186;348;12
137853;6.10E-01;microtubule-based process;14306;7017;247;0.214757646;14;4.898979486;ellipse;5.59E-01;false;7017;348;6
134410;6.18E-01;monosaccharide biosynthetic process;14306;46364;34;0.208911563;14;2;ellipse;5.68E-01;false;46364;348;1
135284;6.18E-01;mRNA export from nucleus;14306;6406;34;0.208911563;14;2;ellipse;5.68E-01;false;6406;348;1
135623;6.18E-01;regulation of tumor necrosis factor production;14306;32680;34;0.208911563;14;2;ellipse;5.68E-01;false;32680;348;1
138805;6.18E-01;membrane depolarization;14306;51899;34;0.208911563;14;2;ellipse;5.68E-01;false;51899;348;1
134161;6.29E-01;glycerolipid metabolic process;14306;46486;166;0.201488174;14;4;ellipse;5.78E-01;false;46486;348;4
134894;6.29E-01;stem cell differentiation;14306;48863;35;0.201439452;14;2;ellipse;5.78E-01;false;48863;348;1
137357;6.29E-01;activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway;14306;7205;35;0.201439452;14;2;ellipse;5.78E-01;false;7205;348;1
134046;6.39E-01;unsaturated fatty acid biosynthetic process;14306;6636;36;0.19430045;14;2;ellipse;5.88E-01;false;6636;348;1
139155;6.39E-01;iron ion homeostasis;14306;55072;36;0.19430045;14;2;ellipse;5.88E-01;false;55072;348;1
140424;6.39E-01;biomineral formation;14306;31214;36;0.19430045;14;2;ellipse;5.88E-01;false;31214;348;1
133603;6.40E-01;sulfur metabolic process;14306;6790;125;0.193502303;14;3.464101615;ellipse;5.90E-01;false;6790;348;3
133927;6.40E-01;regulation of cellular ketone metabolic process;14306;10565;81;0.193493616;14;2.828427125;ellipse;5.90E-01;false;10565;348;2
134525;6.47E-01;inner ear development;14306;48839;82;0.18893465;14;2.828427125;ellipse;5.97E-01;false;48839;348;2
